"","matrix(sp_nm, dim(mySpeciesOcc)[1], 1)","pa","X","Y"
"203","Oahu_Amakihi",1,-157.8839261,21.45178308
"2061","Oahu_Amakihi",1,-157.8819622,21.40556146
"2081","Oahu_Amakihi",1,-157.8794847,21.43694684
"2101","Oahu_Amakihi",1,-157.8789985,21.39824224
"213","Oahu_Amakihi",1,-157.8774127,21.40758176
"2141","Oahu_Amakihi",1,-157.8763404,21.43803693
"219","Oahu_Amakihi",1,-157.8727231,21.40898668
"2222","Oahu_Amakihi",1,-157.8688231,21.41182415
"2231","Oahu_Amakihi",1,-157.8644759,21.41384544
"2261","Oahu_Amakihi",1,-157.8600926,21.41552309
"2271","Oahu_Amakihi",1,-157.8575386,21.40649891
"2302","Oahu_Amakihi",1,-157.8516245,21.4053383
"2322","Oahu_Amakihi",1,-157.8267701,21.31746544
"2332","Oahu_Amakihi",1,-157.8260454,21.31645762
"2341","Oahu_Amakihi",1,-157.8258752,21.3196725
"235","Oahu_Amakihi",1,-157.8250747,21.32213317
"2361","Oahu_Amakihi",1,-157.8245032,21.31762126
"2372","Oahu_Amakihi",1,-157.8235242,21.32433563
"238","Oahu_Amakihi",1,-157.8231549,21.31865073
"239","Oahu_Amakihi",1,-157.8218243,21.32350164
"240","Oahu_Amakihi",1,-157.821756,21.32601259
"243","Oahu_Amakihi",1,-157.8202251,21.32093384
"2441","Oahu_Amakihi",1,-157.8197384,21.32392064
"2451","Oahu_Amakihi",1,-157.8190946,21.3224436
"2492","Oahu_Amakihi",1,-157.8124465,21.32668786
"2502","Oahu_Amakihi",1,-157.8118451,21.33791269
"2522","Oahu_Amakihi",1,-157.8098184,21.3369498
"2621","Oahu_Amakihi",1,-157.7971243,21.30678579
"2652","Oahu_Amakihi",1,-157.7943536,21.31199655
"267","Oahu_Amakihi",1,-157.7926771,21.31423395
"2702","Oahu_Amakihi",1,-157.790491,21.31630506
"2711","Oahu_Amakihi",1,-157.7893114,21.31907898
"272","Oahu_Amakihi",1,-157.7883336,21.32191759
"2731","Oahu_Amakihi",1,-157.7875582,21.32476669
"2742","Oahu_Amakihi",1,-157.7855436,21.32705576
"2752","Oahu_Amakihi",1,-157.7615029,21.31149591
"276","Oahu_Amakihi",1,-157.7609577,21.31328057
"2771","Oahu_Amakihi",1,-157.7595998,21.31654981
"278","Oahu_Amakihi",1,-157.759538,21.31473358
"2791","Oahu_Amakihi",1,-157.7591019,21.31844323
"2801","Oahu_Amakihi",1,-157.7583244,21.32032554
"281","Oahu_Amakihi",1,-157.7570671,21.32194232
"2821","Oahu_Amakihi",1,-157.75604,21.32370534
"1610","Hawaii_Elepaio",1,-155.9591566,19.73765302
"21","Hawaii_Elepaio",1,-155.9583522,19.73177129
"22","Hawaii_Elepaio",1,-155.9582911,19.73052649
"2510","Hawaii_Elepaio",1,-155.958089,19.72680143
"2611","Hawaii_Elepaio",1,-155.9580185,19.72555679
"2712","Hawaii_Elepaio",1,-155.9579576,19.72432101
"286","Hawaii_Elepaio",1,-155.957887,19.72307637
"291","Hawaii_Elepaio",1,-155.9578259,19.72183157
"3013","Hawaii_Elepaio",1,-155.957709,19.72065991
"3210","Hawaii_Elepaio",1,-155.9574849,19.71832545
"3310","Hawaii_Elepaio",1,-155.957368,19.71715379
"35","Hawaii_Elepaio",1,-155.9571438,19.71481031
"37","Hawaii_Elepaio",1,-155.95691,19.71246699
"3810","Hawaii_Elepaio",1,-155.9568026,19.71129517
"51","Hawaii_Elepaio",1,-155.9450748,19.66792052
"53","Hawaii_Elepaio",1,-155.9437338,19.6680689
"5410","Hawaii_Elepaio",1,-155.9423776,19.64232591
"58","Hawaii_Elepaio",1,-155.9396086,19.64253372
"59","Hawaii_Elepaio",1,-155.9397013,19.66852317
"601","Hawaii_Elepaio",1,-155.9382096,19.64262882
"612","Hawaii_Elepaio",1,-155.9383602,19.66867151
"631","Hawaii_Elepaio",1,-155.9368105,19.64271488
"705","Hawaii_Elepaio",1,-155.9340125,19.64290502
"752","Hawaii_Elepaio",1,-155.9321891,19.61228525
"761","Hawaii_Elepaio",1,-155.9326229,19.64299089
"7810","Hawaii_Elepaio",1,-155.9309323,19.61232377
"80","Hawaii_Elepaio",1,-155.9312239,19.64308593
"82","Hawaii_Elepaio",1,-155.9296754,19.61236229
"841","Hawaii_Elepaio",1,-155.9298249,19.64318097
"861","Hawaii_Elepaio",1,-155.9284281,19.61240065
"887","Hawaii_Elepaio",1,-155.9291374,19.66985138
"89","Hawaii_Elepaio",1,-155.9284257,19.64326696
"90","Hawaii_Elepaio",1,-155.9271712,19.61243915
"931","Hawaii_Elepaio",1,-155.9270267,19.64336197
"942","Hawaii_Elepaio",1,-155.9259144,19.61247765
"97","Hawaii_Elepaio",1,-155.9256277,19.64345697
"985","Hawaii_Elepaio",1,-155.9257635,19.67036682
"9910","Hawaii_Elepaio",1,-155.9246575,19.61251613
"10110","Hawaii_Elepaio",1,-155.9244764,19.64354793
"10410","Hawaii_Elepaio",1,-155.9234102,19.61255445
"110","Hawaii_Elepaio",1,-155.9234277,19.70390723
"1132","Hawaii_Elepaio",1,-155.9222384,19.67095687
"1161","Hawaii_Elepaio",1,-155.9221988,19.70394532
"1202","Hawaii_Elepaio",1,-155.9209699,19.70399243
"1345","Hawaii_Elepaio",1,-155.9208079,19.74069326
"1352","Hawaii_Elepaio",1,-155.9179969,19.58604595
"1424","Hawaii_Elepaio",1,-155.9197409,19.70403051
"1518","Hawaii_Elepaio",1,-155.9196642,19.72604167
"1679","Hawaii_Elepaio",1,-155.9185121,19.7040776
"1682","Hawaii_Elepaio",1,-155.9186155,19.71292323
"1705","Hawaii_Elepaio",1,-155.9184406,19.71064202
"1727","Hawaii_Elepaio",1,-155.9182656,19.7083518
"1746","Hawaii_Elepaio",1,-155.9175348,19.67172852
"1752","Hawaii_Elepaio",1,-155.9181782,19.70721571
"176","Hawaii_Elepaio",1,-155.9180907,19.70607059
"18010","Hawaii_Elepaio",1,-155.9172831,19.70411566
"1822","Hawaii_Elepaio",1,-155.9148623,19.58600641
"1886","Hawaii_Elepaio",1,-155.9138239,19.58599612
"1935","Hawaii_Elepaio",1,-155.9127854,19.58598583
"2051","Hawaii_Elepaio",1,-155.9124691,19.67250593
"2136","Hawaii_Elepaio",1,-155.9123675,19.70428586
"2193","Hawaii_Elepaio",1,-155.9094405,19.58590445
"2232","Hawaii_Elepaio",1,-155.9080483,19.52476191
"2243","Hawaii_Elepaio",1,-155.9112055,19.70434085
"2326","Hawaii_Elepaio",1,-155.9066972,19.52481976
"2393","Hawaii_Elepaio",1,-155.9053368,19.52488679
"2461","Hawaii_Elepaio",1,-155.9039762,19.52494478
"2513","Hawaii_Elepaio",1,-155.9059771,19.6734688
"2533","Hawaii_Elepaio",1,-155.9038753,19.58577756
"2544","Hawaii_Elepaio",1,-155.9026158,19.52501178
"2581","Hawaii_Elepaio",1,-155.9046844,19.67366125
"260","Hawaii_Elepaio",1,-155.9027604,19.58575038
"2613","Hawaii_Elepaio",1,-155.9012552,19.52506975
"2654","Hawaii_Elepaio",1,-155.9033821,19.67385385
"2672","Hawaii_Elepaio",1,-155.9016454,19.5857232
"2763","Hawaii_Elepaio",1,-155.8985341,19.52519468
"2832","Hawaii_Elepaio",1,-155.8999978,19.67433287
"2851","Hawaii_Elepaio",1,-155.8971737,19.52526165
"298","Hawaii_Elepaio",1,-155.8988761,19.67449544
"3063","Hawaii_Elepaio",1,-155.8958131,19.52531958
"3122","Hawaii_Elepaio",1,-155.896546,19.58554343
"3151","Hawaii_Elepaio",1,-155.8990854,19.73739007
"3201","Hawaii_Elepaio",1,-155.898836,19.73624756
"3282","Hawaii_Elepaio",1,-155.8984813,19.73508869
"3344","Hawaii_Elepaio",1,-155.8944526,19.52538652
"3402","Hawaii_Elepaio",1,-155.8979524,19.7327229
"347","Hawaii_Elepaio",1,-155.8977585,19.7314892
"3513","Hawaii_Elepaio",1,-155.8966232,19.67482071
"3543","Hawaii_Elepaio",1,-155.8975003,19.73039196
"3572","Hawaii_Elepaio",1,-155.8973664,19.72931077
"3582","Hawaii_Elepaio",1,-155.8942451,19.55646471
"3644","Hawaii_Elepaio",1,-155.8970239,19.72670723
"3662","Hawaii_Elepaio",1,-155.8969331,19.72537255
"3674","Hawaii_Elepaio",1,-155.8968423,19.72403788
"3702","Hawaii_Elepaio",1,-155.8931775,19.52543403
"3761","Hawaii_Elepaio",1,-155.8954919,19.67498341
"3784","Hawaii_Elepaio",1,-155.8963597,19.72476792
"3793","Hawaii_Elepaio",1,-155.8963526,19.72595973
"3811","Hawaii_Elepaio",1,-155.8930553,19.55650185
"4073","Hawaii_Elepaio",1,-155.8914371,19.58536367
"4101","Hawaii_Elepaio",1,-155.8906852,19.55657596
"4161","Hawaii_Elepaio",1,-155.8901694,19.58532081
"4184","Hawaii_Elepaio",1,-155.8894954,19.55661308
"4202","Hawaii_Elepaio",1,-155.8881364,19.50699786
"4252","Hawaii_Elepaio",1,-155.8888921,19.58526907
"4262","Hawaii_Elepaio",1,-155.8883056,19.55665019
"4292","Hawaii_Elepaio",1,-155.8866709,19.50703932
"4314","Hawaii_Elepaio",1,-155.887836,19.58534017
"4342","Hawaii_Elepaio",1,-155.8871251,19.55667811
"4381","Hawaii_Elepaio",1,-155.8855267,19.52570988
"441","Hawaii_Elepaio",1,-155.8858494,19.55670755
"4443","Hawaii_Elepaio",1,-155.8857331,19.58546414
"4474","Hawaii_Elepaio",1,-155.8837589,19.5071219
"4486","Hawaii_Elepaio",1,-155.8845642,19.55673713
"4573","Hawaii_Elepaio",1,-155.8832884,19.55675752
"4584","Hawaii_Elepaio",1,-155.8823029,19.50716318
"4603","Hawaii_Elepaio",1,-155.8836206,19.58558824
"4614","Hawaii_Elepaio",1,-155.8854144,19.7220917
"4624","Hawaii_Elepaio",1,-155.8854388,19.72344552
"4643","Hawaii_Elepaio",1,-155.8854874,19.72615316
"4652","Hawaii_Elepaio",1,-155.8855117,19.72750697
"4723","Hawaii_Elepaio",1,-155.8820127,19.55678694
"4745","Hawaii_Elepaio",1,-155.8764139,19.25346035
"4754","Hawaii_Elepaio",1,-155.880847,19.50720444
"4803","Hawaii_Elepaio",1,-155.8840334,19.72482236
"4814","Hawaii_Elepaio",1,-155.8840577,19.72617618
"4824","Hawaii_Elepaio",1,-155.884082,19.72753
"4833","Hawaii_Elepaio",1,-155.8841064,19.72888382
"4863","Hawaii_Elepaio",1,-155.8807368,19.55680731
"4882","Hawaii_Elepaio",1,-155.8752817,19.25340594
"4896","Hawaii_Elepaio",1,-155.8796288,19.50723287
"4982","Hawaii_Elepaio",1,-155.8826523,19.72755302
"4992","Hawaii_Elepaio",1,-155.8826766,19.72890684
"5004","Hawaii_Elepaio",1,-155.874159,19.25335136
"5013","Hawaii_Elepaio",1,-155.8794516,19.55683686
"5023","Hawaii_Elepaio",1,-155.8784107,19.50727033
"5071","Hawaii_Elepaio",1,-155.8794053,19.58584525
"5094","Hawaii_Elepaio",1,-155.8730268,19.25329693
"5123","Hawaii_Elepaio",1,-155.8811498,19.72351456
"5163","Hawaii_Elepaio",1,-155.8812469,19.72892985
"5183","Hawaii_Elepaio",1,-155.8772021,19.50729859
"5203","Hawaii_Elepaio",1,-155.8783491,19.58590726
"5302","Hawaii_Elepaio",1,-155.8719041,19.25324235
"5352","Hawaii_Elepaio",1,-155.8769001,19.55688659
"5374","Hawaii_Elepaio",1,-155.8798748,19.72684837
"5423","Hawaii_Elepaio",1,-155.8798172,19.72895284
"5442","Hawaii_Elepaio",1,-155.8771392,19.5858995
"5452","Hawaii_Elepaio",1,-155.8750287,19.46943236
"5472","Hawaii_Elepaio",1,-155.8796633,19.7331263
"5573","Hawaii_Elepaio",1,-155.8707719,19.2531879
"5602","Hawaii_Elepaio",1,-155.8756244,19.55691596
"562","Hawaii_Elepaio",1,-155.8709376,19.29705471
"5631","Hawaii_Elepaio",1,-155.8759293,19.58589173
"564","Hawaii_Elepaio",1,-155.8738022,19.46951502
"5652","Hawaii_Elepaio",1,-155.8782662,19.7222067
"5681","Hawaii_Elepaio",1,-155.8783269,19.72559126
"5692","Hawaii_Elepaio",1,-155.8783633,19.727622
"5701","Hawaii_Elepaio",1,-155.8783875,19.72897583
"5741","Hawaii_Elepaio",1,-155.8696397,19.25313345
"579","Hawaii_Elepaio",1,-155.874339,19.55693644
"5802","Hawaii_Elepaio",1,-155.8747195,19.58589298
"582","Hawaii_Elepaio",1,-155.8725757,19.46959768
"5842","Hawaii_Elepaio",1,-155.8768366,19.72222966
"5881","Hawaii_Elepaio",1,-155.8769336,19.72764497
"589","Hawaii_Elepaio",1,-155.8769578,19.7289988
"590","Hawaii_Elepaio",1,-155.868517,19.25307885
"5942","Hawaii_Elepaio",1,-155.8733393,19.55695237
"5991","Hawaii_Elepaio",1,-155.8735096,19.5858852
"6002","Hawaii_Elepaio",1,-155.8713494,19.46968936
"607","Hawaii_Elepaio",1,-155.8754796,19.7263141
"608","Hawaii_Elepaio",1,-155.8755038,19.72766793
"617","Hawaii_Elepaio",1,-155.8722997,19.5858774
"618","Hawaii_Elepaio",1,-155.8680421,19.35123495
"623","Hawaii_Elepaio",1,-155.8739772,19.72227556
"624","Hawaii_Elepaio",1,-155.8740015,19.72362939
"627","Hawaii_Elepaio",1,-155.8740499,19.72633705
"628","Hawaii_Elepaio",1,-155.8740741,19.72769088
"629","Hawaii_Elepaio",1,-155.8740984,19.72904471
"640","Hawaii_Elepaio",1,-155.8666063,19.35126659
"644","Hawaii_Elepaio",1,-155.8725718,19.72365232
"6472","Hawaii_Elepaio",1,-155.8726202,19.72635998
"648","Hawaii_Elepaio",1,-155.8726444,19.72771382
"6492","Hawaii_Elepaio",1,-155.8726687,19.72906765
"650","Hawaii_Elepaio",1,-155.8686752,19.50752438
"652","Hawaii_Elepaio",1,-155.8648735,19.29665347
"654","Hawaii_Elepaio",1,-155.8693402,19.55700699
"667","Hawaii_Elepaio",1,-155.8711421,19.72367524
"670","Hawaii_Elepaio",1,-155.8711905,19.72638291
"671","Hawaii_Elepaio",1,-155.8712147,19.72773674
"6764","Hawaii_Elepaio",1,-155.8633505,19.29656001
"6861","Hawaii_Elepaio",1,-155.8603533,19.1763373
"6931","Hawaii_Elepaio",1,-155.8618368,19.29645736
"6981","Hawaii_Elepaio",1,-155.8631976,19.38590829
"6991","Hawaii_Elepaio",1,-155.8669821,19.61369693
"700","Hawaii_Elepaio",1,-155.8592593,19.17626407
"7013","Hawaii_Elepaio",1,-155.8622991,19.35136146
"7031","Hawaii_Elepaio",1,-155.861703,19.32209142
"7062","Hawaii_Elepaio",1,-155.8639583,19.46997794
"722","Hawaii_Elepaio",1,-155.8618439,19.38574904
"731","Hawaii_Elepaio",1,-155.8608633,19.35139306
"737","Hawaii_Elepaio",1,-155.8627213,19.47000653
"739","Hawaii_Elepaio",1,-155.8633358,19.50763611
"746","Hawaii_Elepaio",1,-155.8570808,19.17611745
"753","Hawaii_Elepaio",1,-155.8609299,19.41562956
"756","Hawaii_Elepaio",1,-155.8588001,19.29626119
"765","Hawaii_Elepaio",1,-155.8594275,19.35142465
"766","Hawaii_Elepaio",1,-155.8614844,19.47003511
"776","Hawaii_Elepaio",1,-155.8558743,19.17612721
"7865","Hawaii_Elepaio",1,-155.8612038,19.50767889
"7935","Hawaii_Elepaio",1,-155.8572864,19.2961585
"807","Hawaii_Elepaio",1,-155.8647873,19.73674146
"808","Hawaii_Elepaio",1,-155.8647465,19.7355233
"8164","Hawaii_Elepaio",1,-155.8644546,19.72664424
"8172","Hawaii_Elepaio",1,-155.8644111,19.72527265
"8192","Hawaii_Elepaio",1,-155.8643334,19.7225203
"826","Hawaii_Elepaio",1,-155.8546678,19.17614599
"8298","Hawaii_Elepaio",1,-155.8641564,19.7216835
"842","Hawaii_Elepaio",1,-155.8601379,19.50770478
"848","Hawaii_Elepaio",1,-155.8577579,19.38549734
"858","Hawaii_Elepaio",1,-155.8557632,19.29605595
"860","Hawaii_Elepaio",1,-155.8534613,19.17615574
"865","Hawaii_Elepaio",1,-155.856387,19.38544666
"870","Hawaii_Elepaio",1,-155.8593146,19.55719325
"874","Hawaii_Elepaio",1,-155.8545549,19.29602069
"879","Hawaii_Elepaio",1,-155.8522547,19.17616547
"886","Hawaii_Elepaio",1,-155.8565366,19.47015837
"891","Hawaii_Elepaio",1,-155.8533562,19.29598526
"89810","Hawaii_Elepaio",1,-155.8510481,19.1761752
"913","Hawaii_Elepaio",1,-155.8508593,19.22971811
"916","Hawaii_Elepaio",1,-155.8544607,19.44401762
"919","Hawaii_Elepaio",1,-155.8509947,19.25240496
"925","Hawaii_Elepaio",1,-155.854368,19.47025576
"941","Hawaii_Elepaio",1,-155.8532933,19.47030881
"947","Hawaii_Elepaio",1,-155.8497316,19.29588842
"949","Hawaii_Elepaio",1,-155.8542879,19.55730896
"958","Hawaii_Elepaio",1,-155.8529908,19.50789896
"9612","Hawaii_Elepaio",1,-155.8522089,19.47035298
"963","Hawaii_Elepaio",1,-155.8529567,19.52710294
"9651","Hawaii_Elepaio",1,-155.8485329,19.29585297
"966","Hawaii_Elepaio",1,-155.8530312,19.55733787
"9762","Hawaii_Elepaio",1,-155.8511247,19.47040617
"978","Hawaii_Elepaio",1,-155.8517347,19.50793684
"9802","Hawaii_Elepaio",1,-155.8482955,19.32221116
"9821","Hawaii_Elepaio",1,-155.8487226,19.35175502
"9831","Hawaii_Elepaio",1,-155.8516719,19.52714129
"9841","Hawaii_Elepaio",1,-155.8473247,19.29581766
"9861","Hawaii_Elepaio",1,-155.8517747,19.55737579
"9921","Hawaii_Elepaio",1,-155.8500403,19.47045032
"10012","Hawaii_Elepaio",1,-155.8474775,19.35181062
"10061","Hawaii_Elepaio",1,-155.8485031,19.4440391
"1007","Hawaii_Elepaio",1,-155.848956,19.4705035
"10081","Hawaii_Elepaio",1,-155.8438369,19.17622395
"10122","Hawaii_Elepaio",1,-155.8503273,19.55738964
"1016","Hawaii_Elepaio",1,-155.8443972,19.22979159
"10172","Hawaii_Elepaio",1,-155.8492223,19.50800354
"10202","Hawaii_Elepaio",1,-155.8462419,19.35186606
"1023","Hawaii_Elepaio",1,-155.8436245,19.20588658
"10251","Hawaii_Elepaio",1,-155.8466559,19.39375212
"10273","Hawaii_Elepaio",1,-155.8478716,19.47054764
"10282","Hawaii_Elepaio",1,-155.8473039,19.44403988
"1029","Hawaii_Elepaio",1,-155.8426395,19.17621543
"10321","Hawaii_Elepaio",1,-155.8466033,19.41532213
"10344","Hawaii_Elepaio",1,-155.8488702,19.5573946
"10361","Hawaii_Elepaio",1,-155.8479756,19.50804124
"10381","Hawaii_Elepaio",1,-155.8431241,19.22982943
"10401","Hawaii_Elepaio",1,-155.849278,19.58599915
"10431","Hawaii_Elepaio",1,-155.8452776,19.37522001
"1045","Hawaii_Elepaio",1,-155.8423401,19.2058072
"1046","Hawaii_Elepaio",1,-155.8478173,19.52725627
"10471","Hawaii_Elepaio",1,-155.8467872,19.47059178
"1048","Hawaii_Elepaio",1,-155.8437001,19.2957207
"10491","Hawaii_Elepaio",1,-155.8461142,19.4440405
"1056","Hawaii_Elepaio",1,-155.8467195,19.50807908
"1057","Hawaii_Elepaio",1,-155.8418416,19.22986741
"10611","Hawaii_Elepaio",1,-155.8474227,19.55740842
"1064","Hawaii_Elepaio",1,-155.845703,19.47064494
"10661","Hawaii_Elepaio",1,-155.8410559,19.20573683
"1072","Hawaii_Elepaio",1,-155.8402542,19.17619821
"10781","Hawaii_Elepaio",1,-155.8454633,19.50811691
"10821","Hawaii_Elepaio",1,-155.8425157,19.35201457
"1087","Hawaii_Elepaio",1,-155.8429827,19.38714655
"10881","Hawaii_Elepaio",1,-155.844381,19.47071085
"10893","Hawaii_Elepaio",1,-155.8397717,19.20566646
"1109","Hawaii_Elepaio",1,-155.8442356,19.50814526
"1114","Hawaii_Elepaio",1,-155.8412706,19.35207013
"1115","Hawaii_Elepaio",1,-155.8477968,19.72709044
"11183","Hawaii_Elepaio",1,-155.8476862,19.72838324
"11201","Hawaii_Elepaio",1,-155.838497,19.20559593
"11211","Hawaii_Elepaio",1,-155.8430591,19.47078578
"11221","Hawaii_Elepaio",1,-155.8413508,19.37425216
"11231","Hawaii_Elepaio",1,-155.8445183,19.55743618
"11251","Hawaii_Elepaio",1,-155.8378688,19.17617193
"1131","Hawaii_Elepaio",1,-155.8422598,19.44405583
"1141","Hawaii_Elepaio",1,-155.8430175,19.50818247
"1146","Hawaii_Elepaio",1,-155.8380036,19.22999018
"1147","Hawaii_Elepaio",1,-155.8401104,19.35208824
"1153","Hawaii_Elepaio",1,-155.8401034,19.37419038
"1160","Hawaii_Elepaio",1,-155.840131,19.38729948
"1162","Hawaii_Elepaio",1,-155.8430614,19.55745012
"1166","Hawaii_Elepaio",1,-155.8387767,19.32227842
"11721","Hawaii_Elepaio",1,-155.8389502,19.35210634
"1174","Hawaii_Elepaio",1,-155.8377341,19.29549758
"1178","Hawaii_Elepaio",1,-155.8388272,19.374111
"1179","Hawaii_Elepaio",1,-155.8404248,19.47092643
"11813","Hawaii_Elepaio",1,-155.835777,19.20548457
"11901","Hawaii_Elepaio",1,-155.8377997,19.35213331
"1192","Hawaii_Elepaio",1,-155.8384368,19.39274311
"1193","Hawaii_Elepaio",1,-155.8382504,19.38748234
"1195","Hawaii_Elepaio",1,-155.8365446,19.29544384
"1199","Hawaii_Elepaio",1,-155.8342954,19.17613689
"1200","Hawaii_Elepaio",1,-155.8332281,19.11866692
"12011","Hawaii_Elepaio",1,-155.8375319,19.37402287
"1204","Hawaii_Elepaio",1,-155.8391027,19.47099231
"1209","Hawaii_Elepaio",1,-155.8343509,19.20545246
"1214","Hawaii_Elepaio",1,-155.8382628,19.44407331
"1215","Hawaii_Elepaio",1,-155.8366395,19.35215139
"1221","Hawaii_Elepaio",1,-155.837115,19.38730144
"1225","Hawaii_Elepaio",1,-155.8353457,19.29539928
"12261","Hawaii_Elepaio",1,-155.8392899,19.52752593
"1230","Hawaii_Elepaio",1,-155.836246,19.37393459
"1236","Hawaii_Elepaio",1,-155.8315549,19.11858435
"12411","Hawaii_Elepaio",1,-155.8354793,19.35216947
"1242","Hawaii_Elepaio",1,-155.8329153,19.2054205
"1246","Hawaii_Elepaio",1,-155.8369304,19.44407611
"12491","Hawaii_Elepaio",1,-155.8355652,19.37582316
"1250","Hawaii_Elepaio",1,-155.8341563,19.29535455
"1253","Hawaii_Elepaio",1,-155.8356945,19.38713401
"1256","Hawaii_Elepaio",1,-155.8308833,19.12599834
"1263","Hawaii_Elepaio",1,-155.8351207,19.39300254
"1264","Hawaii_Elepaio",1,-155.8364589,19.47113306
"1265","Hawaii_Elepaio",1,-155.8343193,19.35219656
"1269","Hawaii_Elepaio",1,-155.8368884,19.50833292
"1270","Hawaii_Elepaio",1,-155.8314797,19.20538852
"1272","Hawaii_Elepaio",1,-155.8355981,19.44408792
"1275","Hawaii_Elepaio",1,-155.8329574,19.29530997
"1276","Hawaii_Elepaio",1,-155.8298724,19.11851093
"1280","Hawaii_Elepaio",1,-155.8342252,19.3868951
"12811","Hawaii_Elepaio",1,-155.8295319,19.1258476
"1282","Hawaii_Elepaio",1,-155.8302849,19.1760995
"12851","Hawaii_Elepaio",1,-155.8331686,19.35221448
"1287","Hawaii_Elepaio",1,-155.8351465,19.47120778
"1288","Hawaii_Elepaio",1,-155.8334169,19.37372589
"1289","Hawaii_Elepaio",1,-155.8356701,19.50836106
"12921","Hawaii_Elepaio",1,-155.8335882,19.39351399
"12931","Hawaii_Elepaio",1,-155.8359111,19.52762415
"1295","Hawaii_Elepaio",1,-155.831768,19.29526523
"1297","Hawaii_Elepaio",1,-155.8342657,19.4440907
"1299","Hawaii_Elepaio",1,-155.8328176,19.37592919
"1301","Hawaii_Elepaio",1,-155.8281897,19.11842847
"1302","Hawaii_Elepaio",1,-155.828225,19.12552462
"1305","Hawaii_Elepaio",1,-155.8326648,19.38689234
"1308","Hawaii_Elepaio",1,-155.8302102,19.25165351
"1309","Hawaii_Elepaio",1,-155.8329349,19.41512065
"1310","Hawaii_Elepaio",1,-155.8321574,19.37351077
"13111","Hawaii_Elepaio",1,-155.8338245,19.47127362
"1312","Hawaii_Elepaio",1,-155.8344424,19.50838935
"1314","Hawaii_Elepaio",1,-155.8295446,19.23002186
"1315","Hawaii_Elepaio",1,-155.8306355,19.29521058
"1317","Hawaii_Elepaio",1,-155.8320613,19.38445499
"1319","Hawaii_Elepaio",1,-155.8329333,19.44409347
"1320","Hawaii_Elepaio",1,-155.8320157,19.39336697
"13221","Hawaii_Elepaio",1,-155.8314876,19.37604019
"1323","Hawaii_Elepaio",1,-155.8270584,19.11837364
"1327","Hawaii_Elepaio",1,-155.8268904,19.12524719
"1328","Hawaii_Elepaio",1,-155.8313564,19.38660576
"1332","Hawaii_Elepaio",1,-155.8332146,19.50841762
"1333","Hawaii_Elepaio",1,-155.8295029,19.29514688
"1334","Hawaii_Elepaio",1,-155.8315741,19.4151148
"1335","Hawaii_Elepaio",1,-155.8283658,19.230013
"1336","Hawaii_Elepaio",1,-155.8325026,19.47134847
"1339","Hawaii_Elepaio",1,-155.8305874,19.3734991
"13411","Hawaii_Elepaio",1,-155.830662,19.38441358
"1342","Hawaii_Elepaio",1,-155.831601,19.44410525
"1343","Hawaii_Elepaio",1,-155.8259271,19.1183188
"1344","Hawaii_Elepaio",1,-155.8305942,19.39314534
"1346","Hawaii_Elepaio",1,-155.8271918,19.20529223
"1348","Hawaii_Elepaio",1,-155.8296882,19.35227765
"1358","Hawaii_Elepaio",1,-155.825425,19.12509817
